account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
8/16/2022,20,New York,Other,8630,659,0,FALSE,1,0.6768497038430039,FALSE,67474.43591117443,56104.957277441295,0,0,2/16/2021,6/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/19/2020,57,Los Angeles,Other,8794,418,92,TRUE,2,2.444926106076095,FALSE,26622.30636668768,11252.184536868273,3,1,3/5/2020,7/20/2024,3,TRUE,TRUE,FALSE,FALSE,TRUE
5/29/2023,67,Seattle,Banker,9927,354,95,TRUE,5,1.523499025066322,FALSE,24588.610928427755,7761.544121276571,3,1,6/17/2024,4/10/2024,3,FALSE,,TRUE,TRUE,TRUE
9/3/2024,27,Chicago,Other,8882,,107,FALSE,4,1.6288927835995624,TRUE,44669.94919022449,10568.428289954541,4,2,4/20/2019,5/1/2024,1,TRUE,TRUE,FALSE,FALSE,FALSE
6/16/2023,42,Seattle,Other,2036,483,93,TRUE,7,1.2632522761139247,TRUE,28371.61297137018,10557.713294813464,3,2,2/10/2022,11/26/2023,3,TRUE,TRUE,TRUE,FALSE,FALSE
1/11/2020,69,Chicago,Other,9958,705,0,FALSE,1,1.3135472686227752,TRUE,31034.285269946668,27175.302183044052,0,0,8/13/2024,4/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/3/2021,66,Boston,Banker,6328,759,15,FALSE,1,1.3553611083592263,TRUE,55069.13075977702,31620.29160778085,0,0,1/14/2024,1/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/5/2022,25,San Francisco,Accountant,29468,598,0,FALSE,1,1.0501820313951444,FALSE,19118.600509703712,15824.826208842278,1,1,11/16/2023,4/25/2024,4,FALSE,FALSE,TRUE,FALSE,TRUE
12/2/2019,72,Chicago,Other,2003,820,0,FALSE,1,1.234492862,FALSE,38752.54240996916,32971.39965581129,0,0,8/21/2023,10/17/2024,0,FALSE,,FALSE,FALSE,FALSE
7/21/2022,28,Miami,Accountant,19637,674,0,FALSE,1,0.783852575,FALSE,67643.36809963672,56064.80860350914,0,0,4/28/2022,12/9/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/4/2023,22,Houston,Banker,9068,584,102,TRUE,3,2.9645653197098616,TRUE,16630.402588564735,6626.873119355569,3,1,11/19/2014,5/4/2024,1,TRUE,TRUE,TRUE,TRUE,FALSE
2/3/2022,62,Boston,Accountant,54636,574,0,TRUE,1,1.669727094179569,FALSE,24697.59486217635,20770.837785164003,2,0,8/5/2021,9/28/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
11/26/2020,70,Chicago,Banker,2394,583,111,FALSE,1,2.670452178960883,TRUE,23348.537189537063,12668.12816494323,3,1,4/25/2017,4/5/2024,1,FALSE,FALSE,FALSE,FALSE,TRUE
12/9/2021,72,Dallas,Artist,11651,634,0,FALSE,1,1.5239633829928496,FALSE,57011.361726309995,47630.85681143795,0,0,7/29/2018,1/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/12/2024,54,New York,Teacher,57554,725,0,FALSE,1,1.0565317579886782,FALSE,51079.10705583643,36792.53931403036,0,0,4/13/2019,8/12/2024,0,FALSE,,TRUE,FALSE,FALSE
9/19/2023,73,San Francisco,Other,5148,813,0,FALSE,1,1.1177738508883286,TRUE,88814.49947,67232.57538784326,0,0,11/22/2018,8/13/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
3/13/2021,62,Los Angeles,Accountant,38374,,0,FALSE,1,1.7947929043995068,FALSE,11856.431679499696,7336.204230278259,0,0,3/1/2015,4/25/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
10/10/2022,55,Chicago,Banker,5316,782,0,FALSE,1,2.461888062147684,FALSE,73853.67305317445,63811.805998402495,,0,1/15/2020,1/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/21/2024,46,Seattle,Teacher,21913,592,106,TRUE,3,0.994500987,TRUE,42601.54240827205,18813.248679453336,3,1,12/11/2023,8/4/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
10/6/2020,22,Chicago,Engineer,89437,625,0,FALSE,1,1.0417277044305375,FALSE,58942.55477977627,46064.21372937528,0,0,4/23/2023,9/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/29/2021,26,Boston,Software Developer,67728,,0,TRUE,1,2.076674399451495,FALSE,42539.09965276831,31915.55723,0,0,6/27/2017,11/24/2023,4,FALSE,FALSE,FALSE,FALSE,TRUE
8/25/2020,65,Atlanta,Consultant,14502,738,0,FALSE,1,1.4455894819908761,FALSE,77665.04384890998,52711.693428511004,0,0,7/29/2021,2/29/2024,0,FALSE,,FALSE,FALSE,FALSE
6/22/2021,19,Atlanta,Teacher,32758,650,0,TRUE,1,1.0209993363347425,FALSE,24115.222336811992,18066.402358317344,0,0,6/12/2019,5/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/23/2022,18,Houston,Other,3079,544,0,FALSE,1,1.712579398191875,FALSE,78813.34321436299,61539.26471900978,2,0,10/21/2016,6/22/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
3/4/2023,57,Boston,Doctor,61507,780,0,FALSE,1,0.9712260674121708,FALSE,72505.05897158998,58307.03901957063,0,0,9/30/2015,5/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/22/2021,68,Miami,Doctor,38409,419,92,TRUE,3,1.0782769723775814,TRUE,25427.292412315655,6904.473097815377,3,2,1/15/2015,5/20/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
10/31/2023,47,Houston,Doctor,86845,575,0,FALSE,1,1.3417401130854743,TRUE,78991.81827924191,52995.41863,2,1,10/20/2019,9/3/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
6/18/2023,28,Seattle,Engineer,32509,607,0,FALSE,1,1.3593702538020742,FALSE,59225.60422717474,44054.70233952651,0,0,4/13/2017,5/17/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/3/2024,45,San Francisco,Consultant,16526,508,0,FALSE,1,1.222511349670711,FALSE,62064.236668627695,52019.08477769593,2,0,4/28/2015,11/8/2023,1,TRUE,FALSE,FALSE,FALSE,FALSE
4/27/2020,61,New York,Other,7160,664,0,FALSE,1,2.0133968578735337,FALSE,76784.66425978762,56219.179797980476,0,0,12/28/2017,7/31/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/26/2020,29,Miami,Banker,5320,798,0,FALSE,1,1.2151243777567209,FALSE,60734.75515781919,37875.35007685739,0,0,4/7/2018,11/22/2023,3,FALSE,,FALSE,TRUE,TRUE
1/4/2023,56,Los Angeles,Doctor,96364,578,108,TRUE,10,1.3148887361412327,FALSE,14174.223426586928,6879.045879273787,4,1,11/18/2023,12/27/2023,2,FALSE,TRUE,FALSE,FALSE,FALSE
2/22/2020,43,San Francisco,Doctor,6544,383,96,TRUE,8,1.7792516813065018,TRUE,1496.0776785157152,480.5587243964197,4,1,9/7/2015,12/8/2023,4,FALSE,TRUE,TRUE,FALSE,FALSE
3/17/2023,30,Chicago,Artist,8292,554,100,FALSE,2,1.8139846250890974,TRUE,26565.867183824448,6172.9718268233655,4,1,1/18/2021,12/7/2023,1,FALSE,,TRUE,FALSE,FALSE
7/22/2024,25,Chicago,Other,2088,412,0,FALSE,1,1.0210126872985157,FALSE,50454.65043583086,28304.54542,3,2,2/12/2021,4/11/2024,4,FALSE,FALSE,TRUE,FALSE,FALSE
4/21/2021,71,Atlanta,Software Developer,79749,373,107,TRUE,8,1.974439244,TRUE,13962.45299074087,3351.5646878720763,4,1,11/12/2017,6/27/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
7/6/2024,45,Chicago,Consultant,14011,471,36,FALSE,1,2.3459089161880753,FALSE,41348.592031313485,26797.293240739644,3,1,1/20/2022,8/28/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
12/28/2022,47,Miami,Accountant,35401,430,92,TRUE,2,2.3186929914777665,TRUE,11233.970543635634,5122.190777974482,4,2,4/15/2023,12/12/2023,4,TRUE,TRUE,TRUE,FALSE,FALSE
12/3/2020,26,Boston,Retail Worker,24902,328,90,TRUE,3,2.030980765031274,FALSE,33659.853099608474,11561.502121129997,3,1,3/7/2018,6/18/2024,4,TRUE,,TRUE,FALSE,FALSE
10/27/2019,56,Dallas,Artist,10624,,0,FALSE,1,0.6965749866176958,FALSE,83008.36054758617,81044.91200414591,2,1,6/24/2024,2/18/2024,1,FALSE,FALSE,TRUE,FALSE,FALSE
3/21/2023,48,New York,Teacher,58533,665,39,FALSE,1,1.1156094841426554,TRUE,30991.065740105627,19865.043091101325,2,0,2/9/2020,4/5/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
11/16/2023,38,Atlanta,Consultant,13349,503,0,FALSE,1,1.3711549188295673,FALSE,27063.889494876657,20660.42271972833,2,1,10/18/2019,7/23/2024,2,TRUE,FALSE,FALSE,FALSE,FALSE
7/16/2020,73,Atlanta,Software Developer,71535,602,0,FALSE,1,0.7534484379479545,FALSE,61225.75034764913,46670.35339534972,0,0,5/6/2015,12/10/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/2/2021,64,Houston,Consultant,16252,546,0,FALSE,1,1.5685968194832673,FALSE,65314.02338969437,60686.35258019517,,0,3/27/2024,12/21/2023,2,FALSE,FALSE,TRUE,FALSE,FALSE
7/23/2020,51,Miami,Teacher,56174,279,0,FALSE,1,1.608862055885716,TRUE,66248.31718927699,59800.35589068166,2,1,12/9/2017,6/17/2024,1,TRUE,FALSE,TRUE,FALSE,FALSE
11/7/2019,72,Chicago,Doctor,6551,543,0,FALSE,1,1.075675707599845,FALSE,86717.99756774522,79325.49285314951,2,1,7/21/2021,2/4/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
7/13/2021,48,Dallas,Doctor,71933,743,0,FALSE,1,0.9973645946955317,FALSE,22033.28906546873,17193.878054743025,,0,3/4/2023,6/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/3/2023,69,Atlanta,Other,8661,431,101,TRUE,3,2.6502482417208153,TRUE,21824.226435985827,5057.858725,4,1,2/6/2015,8/16/2024,4,TRUE,FALSE,TRUE,FALSE,FALSE
5/23/2022,42,New York,Other,9727,491,113,TRUE,1,2.7114993069191717,TRUE,39949.69611712939,12022.659276266324,4,1,4/21/2016,6/22/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
2/16/2024,29,Miami,Other,7720,725,8,FALSE,1,1.4706297219809605,FALSE,48705.06233099321,43656.956815752215,0,0,12/17/2021,9/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/15/2021,18,Boston,Artist,16661,586,0,FALSE,1,2.295485352700094,FALSE,82458.35953767753,54815.62088727453,,0,5/24/2021,9/11/2024,1,FALSE,FALSE,FALSE,FALSE,TRUE
11/19/2021,72,Atlanta,Consultant,13552,450,111,TRUE,3,1.2957747955176024,TRUE,29289.380219768565,12987.58611312067,3,2,3/29/2017,3/24/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
10/4/2022,39,San Francisco,Artist,38717,671,29,TRUE,1,8.838237219737199,FALSE,56351.42960064146,46230.84836920646,0,0,12/20/2014,11/22/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
12/24/2019,57,Dallas,Doctor,32385,464,2,FALSE,1,0.9503837943635532,FALSE,77593.23250674657,59912.42168379395,3,2,10/25/2016,6/3/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
4/10/2024,54,Atlanta,Accountant,31889,466,0,TRUE,1,1.3179665391571365,FALSE,78075.93458779996,,3,1,5/21/2017,10/31/2023,3,FALSE,TRUE,TRUE,FALSE,FALSE
1/12/2020,64,Los Angeles,Teacher,42042,682,0,FALSE,1,1.3537338919408088,FALSE,34674.68581582051,21925.180528004108,0,0,6/4/2016,12/31/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/14/2024,18,Dallas,Other,6457,385,98,TRUE,2,2.8661499063367297,TRUE,27600.19797439487,10002.765392722658,,1,4/4/2018,3/20/2024,4,TRUE,TRUE,TRUE,FALSE,TRUE
9/1/2022,18,San Francisco,Teacher,43212,673,0,FALSE,1,0.9769859832210469,FALSE,12829.115033570259,10185.231266089684,0,0,1/14/2017,8/21/2024,4,FALSE,FALSE,FALSE,TRUE,TRUE
11/11/2023,74,Atlanta,Banker,4976,755,2,FALSE,1,1.563440492312522,FALSE,29380.17542122597,17097.213612811975,0,0,3/26/2021,6/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/31/2024,59,Seattle,Artist,9309,622,0,FALSE,1,1.5638970021284886,FALSE,22816.854744041593,16965.85383374026,0,0,9/14/2015,1/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/28/2024,71,Miami,Banker,6481,,0,FALSE,1,1.390827277813178,FALSE,12302.613339808382,,1,0,7/14/2024,8/22/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
9/12/2022,59,Los Angeles,Banker,7956,762,0,FALSE,1,1.188695548491372,FALSE,19170.31365628047,10793.383823171425,0,0,2/21/2024,10/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/25/2021,38,New York,Teacher,46074,796,0,FALSE,1,1.205944866716754,FALSE,72633.87084806387,52541.13246554451,,0,10/27/2014,7/12/2024,0,FALSE,,FALSE,FALSE,TRUE
4/21/2023,32,Miami,Banker,7472,752,0,FALSE,1,1.2744183802081526,FALSE,85686.69735,67868.57932000625,0,0,1/18/2017,6/12/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/21/2022,34,Los Angeles,Artist,23623,560,0,FALSE,1,1.8936416498667445,FALSE,78120.94588015169,52596.95560988634,2,1,9/5/2021,1/20/2024,1,FALSE,FALSE,TRUE,FALSE,FALSE
11/25/2021,39,Miami,Other,9513,629,94,FALSE,6,2.7543810836436924,FALSE,31029.509826271627,,,2,1/2/2015,1/26/2024,0,FALSE,,TRUE,FALSE,FALSE
9/3/2021,55,Seattle,Consultant,16545,621,0,FALSE,1,1.0418663815615825,FALSE,35212.18448,26943.268814515024,0,0,6/17/2017,10/31/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/22/2021,52,Atlanta,Other,8214,800,0,FALSE,1,0.9861926995924596,FALSE,75149.39921045168,48573.32667,0,0,7/18/2020,10/3/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
6/27/2022,62,Boston,Teacher,33563,489,114,TRUE,6,0.7597988494055067,TRUE,15549.729920745829,7566.0928972638585,3,2,11/20/2016,12/27/2023,3,TRUE,TRUE,FALSE,FALSE,FALSE
7/2/2021,33,Houston,Retail Worker,12901,733,0,FALSE,1,0.9030706452855486,FALSE,71614.96151083906,50742.76240311133,0,0,2/18/2017,8/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/10/2022,25,Seattle,Doctor,87794,678,11,FALSE,1,1.4570604435960528,FALSE,28850.40491477906,21572.568460098944,0,0,2/8/2019,8/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/30/2022,64,Houston,Engineer,82138,695,0,TRUE,1,0.9240231329802852,FALSE,53218.63843921962,43878.292217822745,0,0,6/17/2024,5/13/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/2/2024,34,Dallas,Software Developer,63763,373,107,TRUE,5,2.716876469794997,FALSE,3583.7109453473727,1663.7995694707456,,2,10/14/2016,7/28/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
7/2/2021,34,San Francisco,Banker,9371,545,118,FALSE,2,2.818223585368512,FALSE,26759.67370744073,8899.761537079963,,2,6/10/2023,10/20/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
5/1/2021,71,Chicago,Software Developer,47597,819,0,FALSE,1,1.5950760285250405,FALSE,15730.663282308262,9001.105183110501,0,0,6/25/2017,8/1/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/4/2022,43,San Francisco,Banker,3595,538,119,FALSE,1,2.816136262990166,TRUE,29465.41572912662,10311.321505103399,3,1,3/27/2020,8/20/2024,1,TRUE,,FALSE,FALSE,FALSE
9/1/2023,30,Dallas,Other,5612,738,56,FALSE,4,0.8728058466080909,FALSE,21134.00831038262,17381.72937638721,1,0,4/6/2016,7/30/2024,3,FALSE,TRUE,TRUE,TRUE,FALSE
12/19/2023,34,San Francisco,Lawyer,6413,703,0,FALSE,1,1.4769954570040715,FALSE,96160.76307284179,71008.61264,0,0,8/13/2017,7/24/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
5/30/2021,55,New York,Accountant,41495,506,35,TRUE,1,1.5975363558215028,FALSE,57618.60772019061,58008.91480023611,1,0,4/3/2020,2/6/2024,3,FALSE,TRUE,FALSE,TRUE,FALSE
5/26/2020,34,Los Angeles,Accountant,15669,373,96,TRUE,2,2.7461978066095796,FALSE,32768.420407072794,13817.195325195304,3,1,8/16/2019,4/19/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
12/1/2019,65,Dallas,Artist,13427,697,0,FALSE,1,1.591729512544735,FALSE,42573.872815864444,41034.85783,0,0,1/24/2019,10/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/24/2023,31,Atlanta,Doctor,77530,429,112,TRUE,6,0.8800370654817892,TRUE,21619.80050030219,,4,2,11/17/2021,4/6/2024,4,FALSE,TRUE,FALSE,TRUE,TRUE
7/4/2023,62,New York,Banker,3523,615,0,FALSE,1,1.289280172,TRUE,68011.35204,54679.98391793092,0,0,2/3/2019,6/11/2024,0,FALSE,,FALSE,FALSE,FALSE
7/7/2020,23,Dallas,Accountant,35691,637,0,TRUE,1,1.4571050932749252,FALSE,34177.12704,21038.359945712964,0,0,3/13/2017,6/3/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/28/2021,52,Los Angeles,Other,3175,486,0,FALSE,1,1.544305763484109,TRUE,28184.216330822426,23417.323942814357,,1,9/8/2017,7/25/2024,4,TRUE,FALSE,TRUE,FALSE,TRUE
4/27/2024,63,Boston,Consultant,16598,650,0,FALSE,1,1.0534278418715117,FALSE,46686.031974863785,40148.73956991335,0,0,7/24/2023,4/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/8/2021,31,San Francisco,Banker,7420,642,0,FALSE,1,6.130943733175632,FALSE,74983.80886804001,52051.94682614717,0,0,1/24/2017,2/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/3/2024,64,Houston,Accountant,20010,593,97,TRUE,5,2.504603619797242,TRUE,23826.134665548314,7788.9132092577975,3,2,6/27/2015,1/17/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
11/24/2023,25,Miami,Doctor,86545,,0,FALSE,1,1.111499720973967,FALSE,81668.44016063682,59958.38817456422,0,0,7/7/2015,5/26/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
1/9/2022,32,Atlanta,Consultant,16925,752,0,FALSE,2,1.4034879307213473,FALSE,89267.91257,55701.043144563446,0,0,10/11/2016,2/5/2024,0,TRUE,FALSE,FALSE,FALSE,TRUE
4/7/2020,71,Houston,Artist,20996,728,9,FALSE,1,1.059049263991033,FALSE,25976.15873958951,19967.42246167644,0,0,10/26/2021,12/1/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/11/2020,44,New York,Doctor,85415,684,0,FALSE,1,1.350989587,FALSE,21508.86806722589,11431.001567029805,0,0,6/29/2022,3/1/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
11/3/2021,30,New York,Doctor,59113,576,8,FALSE,1,1.1787935460682581,FALSE,47146.19868476183,42422.15568544081,2,0,3/1/2022,3/20/2024,2,FALSE,,FALSE,FALSE,FALSE
8/30/2021,66,Seattle,Teacher,37812,351,93,TRUE,3,1.7153364804885163,TRUE,1477.3439047059805,547.5414174301039,3,2,4/29/2022,3/9/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
12/19/2023,48,Los Angeles,Consultant,13431,801,0,FALSE,1,0.8688943791046057,FALSE,90595.78609573613,71468.62601791137,0,0,6/18/2022,7/19/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
10/29/2023,70,New York,Software Developer,51193,777,14,FALSE,1,1.2340695932498205,FALSE,69184.45976174815,42829.36556132715,0,0,7/7/2021,11/16/2023,4,FALSE,,FALSE,FALSE,FALSE
8/5/2022,73,Seattle,Banker,6474,588,0,FALSE,1,1.213472591178498,FALSE,87026.69185269649,63860.29116821012,2,0,1/24/2016,10/31/2023,2,FALSE,FALSE,TRUE,FALSE,FALSE
8/27/2023,52,Houston,Artist,8714,530,107,FALSE,5,1.5741494011720014,TRUE,32853.88914728219,14078.857794111727,3,1,10/6/2015,6/12/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
2/18/2024,23,Seattle,Lawyer,5971,666,0,FALSE,1,1.1693473447830067,TRUE,88271.67811766386,71969.31835613007,0,0,6/6/2015,4/19/2024,0,FALSE,,FALSE,FALSE,FALSE
3/25/2022,22,Los Angeles,Other,7767,736,0,TRUE,1,1.2155644670070833,FALSE,41720.96427938888,28974.702835161304,,0,2/8/2019,9/14/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
9/19/2024,39,Los Angeles,Other,8023,348,97,TRUE,10,1.3431494388501584,TRUE,43403.27242995212,13057.455480536553,4,1,4/1/2023,4/26/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
5/17/2020,66,Los Angeles,Lawyer,7560,719,0,FALSE,1,1.2094829901121256,TRUE,30691.387129785533,25029.996853308716,0,0,7/16/2015,1/11/2024,3,FALSE,FALSE,FALSE,TRUE,FALSE
6/30/2022,40,Seattle,Engineer,69026,690,93,TRUE,10,1.5464711709669838,TRUE,25210.51134271551,9653.717648,4,2,11/13/2017,3/12/2024,0,TRUE,TRUE,FALSE,FALSE,FALSE
2/17/2021,42,Chicago,Accountant,51513,572,0,FALSE,1,1.220288438877393,FALSE,90686.27628333324,66286.87176026443,,0,3/20/2019,9/26/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/6/2022,51,Atlanta,Banker,4488,668,0,FALSE,1,1.3052406560533945,TRUE,36488.298838914285,29142.202166057803,0,0,6/16/2016,7/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/16/2021,43,Seattle,Banker,7509,668,0,FALSE,1,1.0118116425750356,FALSE,14816.02341554962,10823.234153299622,0,0,9/13/2018,3/16/2024,0,FALSE,TRUE,FALSE,FALSE,FALSE
4/16/2022,64,Chicago,Banker,5109,599,11,FALSE,1,0.9213601478250986,FALSE,55377.97078970918,43961.09563005975,2,1,8/16/2019,3/7/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
10/13/2021,22,San Francisco,Teacher,53408,622,92,FALSE,7,2.828195656308402,TRUE,1172.6571198108797,495.8840004032448,4,2,11/8/2018,10/15/2024,3,TRUE,TRUE,TRUE,TRUE,TRUE
5/9/2021,43,Chicago,Banker,9544,824,16,FALSE,1,1.975016665778719,FALSE,50657.48490597589,38061.51619736824,0,0,1/11/2015,9/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/3/2020,37,Miami,Doctor,34162,408,0,TRUE,1,0.9730206491568969,FALSE,83670.41793657048,66191.93452598085,3,1,3/4/2016,6/18/2024,3,FALSE,,FALSE,FALSE,FALSE
2/27/2020,23,Miami,Consultant,16505,390,91,TRUE,4,2.9592178076646563,FALSE,7229.736513255547,3056.400542695173,3,1,10/20/2023,12/9/2023,3,FALSE,TRUE,TRUE,FALSE,TRUE
8/23/2020,23,Boston,Accountant,23836,666,0,FALSE,1,1.845185753572133,FALSE,28069.508194637332,19820.825015311606,0,0,9/5/2020,4/20/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2021,67,Los Angeles,Consultant,14776,702,0,TRUE,1,2.1444853981279244,FALSE,25234.662804442567,17461.574589139065,0,0,5/1/2024,2/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/10/2022,35,Boston,Software Developer,21414,665,5,FALSE,1,1.099680056085136,FALSE,24950.243426447865,18319.311102615586,0,0,2/10/2017,1/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/2/2022,21,Miami,Accountant,18554,600,0,FALSE,1,1.0683840962064508,FALSE,58849.877860822504,47975.02778548982,0,0,4/17/2020,12/5/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/15/2023,34,Atlanta,Consultant,16173,741,0,FALSE,1,1.683101795117029,FALSE,78681.27479605567,73772.51667120612,0,0,6/15/2019,7/14/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/31/2024,74,San Francisco,Software Developer,56711,678,0,FALSE,1,0.8777455808547944,FALSE,79039.74665570994,76616.93734,0,0,4/20/2018,12/5/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/23/2024,31,Miami,Consultant,13290,708,1,FALSE,1,1.5433246751472796,FALSE,57086.03718400027,37214.12215068834,,0,5/1/2019,10/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/10/2023,31,Chicago,Banker,8591,757,0,FALSE,1,0.6989501116089807,FALSE,21878.95167120942,15302.943175188615,0,0,7/16/2023,9/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/8/2022,30,Los Angeles,Banker,6854,584,0,FALSE,1,1.7375197624956236,FALSE,19989.214071647282,14926.719830491716,,1,9/3/2023,5/9/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
10/7/2024,24,Miami,Accountant,53808,706,0,FALSE,1,0.6496476640973227,FALSE,67153.23975171571,55084.74297882395,0,0,3/4/2023,3/5/2024,3,FALSE,,TRUE,FALSE,TRUE
7/2/2023,61,New York,Artist,24429,620,0,FALSE,1,0.5706167862204862,FALSE,46650.62495683867,34465.64846133711,,0,3/9/2024,9/28/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/29/2024,72,Atlanta,Banker,3379,595,0,FALSE,1,2.1799597672882673,FALSE,76356.59260457421,45225.64939493873,2,1,1/15/2020,6/1/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
3/21/2023,32,Atlanta,Artist,15025,793,0,FALSE,1,1.7920582285114761,FALSE,98504.20135,57827.11559490149,0,0,2/6/2022,9/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/22/2021,36,Seattle,Banker,3760,481,117,TRUE,2,1.377335869647522,TRUE,1628.0133128716375,704.2305746308872,3,2,7/20/2024,2/13/2024,3,TRUE,FALSE,TRUE,FALSE,FALSE
6/4/2024,60,New York,Accountant,58409,421,111,TRUE,8,1.2083361749712669,TRUE,10255.40551268316,2325.2482622635766,4,1,11/4/2018,4/9/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
7/7/2023,64,Miami,Doctor,98319,611,0,FALSE,1,1.090985616994699,FALSE,72488.21570372522,67930.44941865567,0,0,10/15/2023,8/25/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
6/26/2022,61,Miami,Doctor,41918,460,107,TRUE,4,1.4980519615874293,TRUE,15867.924372926513,4108.423362076484,3,1,3/19/2015,5/16/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
6/8/2020,52,Chicago,Engineer,90318,602,5,FALSE,2,1.2867257949836552,FALSE,78522.53360455335,,0,0,12/7/2016,11/6/2023,0,FALSE,,TRUE,FALSE,FALSE
7/3/2022,34,Boston,Retail Worker,15248,528,0,FALSE,1,0.9198795735666015,TRUE,36723.16043974388,27579.147848696073,2,1,12/21/2020,6/4/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
